session_guid,lap_index,turn,corner_name,entry_speed,apex_speed,exit_speed,speed_drop,max_lat_g,max_brake,max_throttle,min_accel_g
49286453-273d-48c3-a124-51a51221c1f6,3,T2-T3,Connectors,25.895197296142577,19.995059967041016,32.29713745117188,5.900137329101561,0.09544933587312698,5.721063137054443,0.49365362524986267,-0.24538873136043549
49286453-273d-48c3-a124-51a51221c1f6,3,T4,NASCAR Bend,28.556856155395508,28.52238655090332,29.792872619628906,0.0344696044921875,0.17761383950710297,0.6972136497497559,0.49577397108078003,0.016881760209798813
49286453-273d-48c3-a124-51a51221c1f6,3,T5a-T5b,Snake Entry,21.863947296142577,21.501829147338867,23.26449661254883,0.3621181488037095,0.15901540219783783,1.4597692489624023,0.4967578053474426,0.06268738955259323
49286453-273d-48c3-a124-51a51221c1f6,3,T6a-T6b,Snake Exit,25.551968002319335,25.491497039794922,26.920632553100585,0.06047096252441264,0.10430832207202911,6.376976013183594,0.4989998936653137,-0.38844534754753113
49286453-273d-48c3-a124-51a51221c1f6,3,T7,Climbing Esses,31.071041870117188,30.507532119750977,31.70679817199707,0.5635097503662116,0.12063030153512955,6.367147445678711,0.4980001151561737,-0.25401613116264343
49286453-273d-48c3-a124-51a51221c1f6,3,T8a-T8b,Climbing Esses 2,38.99314727783203,38.503379821777344,39.11230621337891,0.4897674560546861,0.10397443920373917,0.4621097445487976,0.5304000377655029,0.059735678136348724
49286453-273d-48c3-a124-51a51221c1f6,3,T9,Esses Exit,33.84890594482422,19.516395568847656,27.65661506652832,14.332510375976561,0.15685373544692993,6.321465015411377,0.5423918962478638,-0.2553177773952484
49286453-273d-48c3-a124-51a51221c1f6,3,T10,South Bend,31.36568603515625,19.516395568847656,25.981304550170897,11.849290466308595,0.15685373544692993,6.321465015411377,0.5423918962478638,-0.2553177773952484
49286453-273d-48c3-a124-51a51221c1f6,3,T11,Oak Tree Entry,31.059175491333008,19.516395568847656,25.84239044189453,11.542779922485352,0.15685373544692993,6.321465015411377,0.5423918962478638,-0.2553177773952484
49286453-273d-48c3-a124-51a51221c1f6,3,T12,Oak Tree,20.40045509338379,20.082218170166016,26.86689147949219,0.31823692321777486,0.1293858289718628,5.772472381591797,0.4810014069080353,-0.26238390803337097
