session_guid,lap_index,dist_m,speed_f4,throttle_f7,brake_f9,accel_g_f12,lat_g_f13,heading_f8
49286453-273d-48c3-a124-51a51221c1f6,1,1200,30.56060218811035,0.5559999942779541,2.803199052810669,-0.08612138777971268,0.013157901354134083,74.61817169189453
49286453-273d-48c3-a124-51a51221c1f6,1,1250,30.450424194335938,0.5524871945381165,5.50664758682251,-0.10397461801767349,-0.05622221902012825,73.77433776855469
49286453-273d-48c3-a124-51a51221c1f6,1,1300,33.59071350097656,0.5402936935424805,2.1904163360595703,0.052098918706178665,-0.020848967134952545,74.90814208984375
49286453-273d-48c3-a124-51a51221c1f6,1,1350,35.80234909057617,0.5616495609283447,1.7067893743515015,-0.03781161829829216,-0.009030153043568134,74.93033599853516
49286453-273d-48c3-a124-51a51221c1f6,1,1400,38.468387603759766,0.560718834400177,2.1487619876861572,0.0429396778345108,-0.018470462411642075,75.3629150390625
49286453-273d-48c3-a124-51a51221c1f6,1,1450,40.41339111328125,0.5584519505500793,1.0559122562408447,0.0811212807893753,-0.11858521401882172,76.01717376708984
49286453-273d-48c3-a124-51a51221c1f6,1,1500,42.346065521240234,0.5702794790267944,1.804541826248169,-0.021338965743780136,-0.015967337414622307,76.56629943847656
49286453-273d-48c3-a124-51a51221c1f6,1,1550,44.04880905151367,0.5864019989967346,2.105100631713867,-0.03992404788732529,-0.041430965065956116,77.2531967163086
49286453-273d-48c3-a124-51a51221c1f6,1,1600,44.5140495300293,0.6038068532943726,1.476155400276184,0.006700718775391579,-0.05365176126360893,78.189208984375
49286453-273d-48c3-a124-51a51221c1f6,1,1650,45.531917572021484,0.6349806785583496,1.94644296169281,-0.03559282049536705,0.004163638222962618,78.73560333251953
49286453-273d-48c3-a124-51a51221c1f6,1,1700,46.748409271240234,0.6660396456718445,1.5533041954040527,-0.0024749543517827988,-0.07422895729541779,78.95301055908203
49286453-273d-48c3-a124-51a51221c1f6,1,1750,47.61850357055664,0.6683162450790405,1.1968345642089844,-0.003339430782943964,-0.032335054129362106,79.29818725585938
49286453-273d-48c3-a124-51a51221c1f6,1,1800,48.44966125488281,0.6683984994888306,0.7813001275062561,0.017391648143529892,-0.07640594244003296,79.52651977539062
49286453-273d-48c3-a124-51a51221c1f6,1,1850,48.72637939453125,0.6783900856971741,-0.5347036123275757,0.04300006106495857,-0.0263039693236351,80.3749008178711
49286453-273d-48c3-a124-51a51221c1f6,1,1900,48.55527114868164,0.6637795567512512,-1.3707877397537231,0.12896430492401123,-0.07720126956701279,81.18221282958984
49286453-273d-48c3-a124-51a51221c1f6,1,1950,48.048255920410156,0.6481894850730896,0.958612859249115,-0.06292077153921127,-0.013467540964484215,81.89617156982422
49286453-273d-48c3-a124-51a51221c1f6,1,2000,46.855018615722656,0.6362483501434326,1.3617475032806396,0.018255187198519707,-0.035557202994823456,83.4010238647461
49286453-273d-48c3-a124-51a51221c1f6,1,2050,46.86446762084961,0.6460136771202087,0.40640789270401,0.04870879650115967,-0.06460443139076233,84.86446380615234
49286453-273d-48c3-a124-51a51221c1f6,1,2100,46.78820037841797,0.6432220935821533,0.45195046067237854,0.051165781915187836,-0.09316498786211014,86.00419616699219
49286453-273d-48c3-a124-51a51221c1f6,1,2150,46.223175048828125,0.6247177124023438,2.0492959022521973,-0.06379688531160355,-0.018248289823532104,88.74063873291016
49286453-273d-48c3-a124-51a51221c1f6,1,2200,46.36511993408203,0.627136766910553,3.4095869064331055,-0.07763438671827316,-0.055599190294742584,91.69959259033203
49286453-273d-48c3-a124-51a51221c1f6,1,2250,46.35757827758789,0.6102818250656128,3.2706797122955322,-0.11192025989294052,0.02176336757838726,95.13691711425781
